0.010,209.895,-11.276,227.272,-1.191,-220.029,-7.091,5.934
0.010,209.884,-11.272,227.261,-3.391,-220.100,-11.608,5.934
0.010,209.852,-11.260,227.227,-5.592,-220.216,-16.001,5.934
0.010,209.800,-11.241,227.171,-7.794,-220.376,-20.224,5.934
0.010,209.726,-11.215,227.093,-9.998,-220.578,-24.227,5.934
0.010,209.633,-11.181,226.993,-12.204,-220.821,-27.965,5.934
0.010,209.518,-11.139,226.871,-14.412,-221.100,-31.392,5.934
0.010,209.382,-11.089,226.727,-16.623,-221.414,-34.463,5.934
0.010,209.226,-11.033,226.560,-18.837,-221.759,-37.136,5.934
0.010,209.049,-10.968,226.372,-21.055,-222.130,-39.368,5.934
0.010,208.851,-10.896,226.162,-23.276,-222.524,-41.119,5.934
0.010,208.633,-10.816,225.929,-25.501,-222.935,-42.350,5.934
0.010,208.393,-10.729,225.674,-27.730,-223.359,-43.027,5.934
0.010,208.133,-10.634,225.396,-29.964,-223.789,-43.116,5.934
0.010,207.851,-10.532,225.097,-32.202,-224.220,-42.584,5.934
0.010,207.548,-10.421,224.775,-34.444,-224.646,-41.404,5.933
0.010,207.225,-10.303,224.430,-36.691,-225.060,-39.551,5.933
0.010,206.880,-10.177,224.063,-38.941,-225.455,-37.002,5.933
0.010,206.515,-10.044,223.674,-41.196,-225.825,-33.740,5.933
0.010,206.128,-9.902,223.262,-43.454,-226.163,-29.749,5.932
0.010,205.720,-9.753,222.828,-45.716,-226.460,-25.018,5.932
0.010,205.290,-9.595,222.370,-47.980,-226.711,-19.541,5.931
0.010,204.840,-9.430,221.891,-50.247,-226.906,-13.316,5.931
0.010,204.368,-9.256,221.388,-52.516,-227.039,-6.344,5.930
0.010,203.876,-9.075,220.863,-54.787,-227.103,1.366,5.930
0.010,203.362,-8.885,220.315,-57.058,-227.089,9.803,5.929
0.010,202.827,-8.687,219.744,-59.329,-226.991,18.951,5.928
0.010,202.270,-8.481,219.151,-61.599,-226.801,28.785,5.928
0.010,201.693,-8.266,218.535,-63.867,-226.513,39.280,5.927
0.010,201.095,-8.043,217.897,-66.132,-226.121,50.403,5.926
0.010,200.475,-7.811,217.235,-68.393,-225.617,62.115,5.925
