0.010,165.000,-12.000,165.000,-1.100,-220.000,-0.000,0.000
0.010,164.989,-12.000,164.989,-3.300,-220.000,-0.000,0.000
0.010,164.956,-12.000,164.956,-5.500,-220.000,0.000,0.000
0.010,164.901,-12.000,164.901,-7.700,-220.000,0.000,0.000
0.010,164.824,-12.000,164.824,-9.900,-220.000,-0.000,0.000
0.010,164.725,-12.000,164.725,-12.100,-220.000,0.000,0.000
0.010,164.604,-12.000,164.604,-14.300,-220.000,-0.000,0.000
0.010,164.461,-12.000,164.461,-16.500,-220.000,-0.000,0.000
0.010,164.296,-12.000,164.296,-18.700,-220.000,0.000,0.000
0.010,164.109,-12.000,164.109,-20.900,-220.000,-0.000,0.000
0.010,163.900,-12.000,163.900,-23.100,-220.000,-0.000,0.000
0.010,163.669,-12.000,163.669,-25.300,-220.000,0.000,0.000
0.010,163.416,-12.000,163.416,-27.500,-220.000,-0.000,0.000
0.010,163.141,-12.000,163.141,-29.700,-220.000,-0.000,0.000
0.010,162.844,-12.000,162.844,-31.900,-220.000,-0.000,0.000
0.010,162.525,-12.000,162.525,-34.100,-220.000,0.000,0.000
0.010,162.184,-12.000,162.184,-36.300,-220.000,-0.000,0.000
0.010,161.821,-12.000,161.821,-38.500,-220.000,-0.000,0.000
0.010,161.436,-12.000,161.436,-40.700,-220.000,-0.000,0.000
0.010,161.029,-12.000,161.029,-42.900,-220.000,0.000,0.000
0.010,160.600,-12.000,160.600,-45.100,-220.000,-0.000,0.000
0.010,160.149,-12.000,160.149,-47.300,-220.000,0.000,0.000
0.010,159.676,-12.000,159.676,-49.500,-220.000,0.000,0.000
0.010,159.181,-12.000,159.181,-51.700,-220.000,-0.000,0.000
0.010,158.664,-12.000,158.664,-53.900,-220.000,-0.000,0.000
0.010,158.125,-12.000,158.125,-56.100,-220.000,-0.000,0.000
0.010,157.564,-12.000,157.564,-58.300,-220.000,-0.000,0.000
0.010,156.981,-12.000,156.981,-60.500,-220.000,0.000,0.000
0.010,156.376,-12.000,156.376,-62.700,-220.000,-0.000,0.000
0.010,155.749,-12.000,155.749,-64.900,-220.000,0.000,0.000
0.010,155.100,-12.000,155.100,-67.100,-220.000,-0.000,0.000
0.010,154.429,-12.000,154.429,-69.300,-220.000,-0.000,0.000
0.010,153.736,-12.000,153.736,-71.500,-220.000,0.000,0.000
0.010,153.021,-12.000,153.021,-73.700,-220.000,-0.000,0.000
0.010,152.284,-12.000,152.284,-75.900,-220.000,-0.000,0.000
0.010,151.525,-12.000,151.525,-78.100,-220.000,0.000,0.000
0.010,150.744,-12.000,150.744,-80.300,-220.000,-0.000,0.000
0.010,149.941,-12.000,149.941,-82.500,-220.000,-0.000,0.000
0.010,149.116,-12.000,149.116,-84.700,-220.000,0.000,0.000
0.010,148.269,-12.000,148.269,-86.900,-220.000,0.000,0.000
0.010,147.400,-12.000,147.400,-89.100,-220.000,-0.000,0.000
0.010,146.509,-12.000,146.509,-91.300,-220.000,-0.000,0.000
0.010,145.596,-12.000,145.596,-93.500,-220.000,-0.000,0.000
0.010,144.661,-12.000,144.661,-95.700,-220.000,0.000,0.000
0.010,143.704,-12.000,143.704,-97.900,-220.000,-0.000,0.000
