0.010,200.064,6.536,207.955,-0.823,-192.554,-2859.700,5.288
0.010,200.060,6.543,207.946,-2.748,-221.151,-156.624,5.288
0.010,200.045,6.566,207.919,-4.960,-222.717,-224.460,5.288
0.010,200.018,6.607,207.869,-7.187,-224.962,-290.416,5.288
0.010,199.978,6.667,207.798,-9.437,-227.866,-354.102,5.288
0.010,199.927,6.747,207.703,-11.715,-231.407,-415.263,5.288
0.010,199.863,6.845,207.586,-14.030,-235.560,-473.803,5.289
0.010,199.787,6.963,207.446,-16.385,-240.298,-529.788,5.289
0.010,199.697,7.100,207.282,-18.788,-245.596,-583.459,5.289
0.010,199.595,7.257,207.094,-21.244,-251.430,-635.216,5.290
0.010,199.479,7.435,206.882,-23.758,-257.782,-685.622,5.291
0.010,199.349,7.634,206.644,-26.336,-264.639,-735.371,5.292
0.010,199.205,7.855,206.381,-28.983,-271.992,-785.278,5.293
0.010,199.046,8.097,206.091,-31.703,-279.845,-836.237,5.295
0.010,198.871,8.361,205.774,-34.501,-288.208,-889.203,5.297
0.010,198.680,8.649,205.429,-37.383,-297.100,-945.127,5.299
0.010,198.473,8.960,205.055,-40.354,-306.551,-1004.922,5.302
0.010,198.248,9.295,204.651,-43.420,-316.600,-1069.380,5.306
0.010,198.004,9.654,204.217,-46.586,-327.294,-1139.090,5.311
0.010,197.740,10.038,203.751,-49.858,-338.685,-1214.302,5.316
0.010,197.456,10.448,203.253,-53.245,-350.828,-1294.781,5.323
0.010,197.149,10.883,202.720,-56.754,-363.776,-1379.562,5.330
0.010,196.819,11.344,202.153,-60.391,-377.571,-1466.662,5.338
0.010,196.463,11.832,201.549,-64.167,-392.238,-1552.682,5.348
0.010,196.079,12.347,200.907,-68.089,-407.765,-1632.292,5.359
0.010,195.666,12.888,200.226,-72.167,-424.088,-1697.616,5.371
0.010,195.221,13.456,199.505,-76.408,-441.064,-1737.484,5.385
0.010,194.740,14.050,198.740,-80.819,-458.439,-1736.678,5.400
0.010,194.222,14.670,197.932,-85.403,-475.805,-1675.274,5.418
0.010,193.662,15.315,197.078,-90.161,-492.558,-1528.329,5.437
0.010,193.057,15.983,196.177,-95.087,-507.841,-1266.426,5.458
0.010,192.404,16.674,195.226,-100.165,-520.506,-857.565,5.482
0.010,191.697,17.384,194.224,-105.370,-529.081,-271.250,5.508
0.010,190.934,18.110,193.170,-110.661,-531.794,514.758,5.537
0.010,190.109,18.849,192.064,-115.979,-526.646,1504.920,5.568
0.010,189.221,19.594,190.904,-121.245,-511.597,2674.897,5.602
0.010,188.265,20.340,189.692,-126.361,-484.848,3962.088,5.639
0.010,187.240,21.080,188.428,-131.210,-445.227,5262.456,5.678
